,id,company_id,experience_level,last_published_at,closed_at
2741,980,1673,2.0,2015-12-21 10:20:44.697 UTC,2016-04-20 00:00:08.235 UTC
2742,1704,975,2.0,2016-06-01 13:14:18.745 UTC,2016-09-29 00:00:07.528 UTC
2743,923,2167,2.0,2015-12-02 18:46:36.616 UTC,2016-02-17 21:11:21.245 UTC
2744,1557,25,2.0,2016-05-23 14:51:24.912 UTC,2016-10-20 00:00:13.727 UTC
2745,502,88,3.0,2015-06-18 11:02:16.379 UTC,2015-11-05 11:27:53.326 UTC
2746,1649,389,2.0,2016-05-25 09:16:19.999 UTC,2016-06-22 18:23:45.706 UTC
2747,1722,975,2.0,2016-06-01 12:17:30.383 UTC,2016-11-10 12:25:00.551 UTC
2748,1763,991,2.0,2016-06-03 01:05:13.799 UTC,2016-09-29 14:29:08.86 UTC
2749,1327,812,2.0,2016-03-22 19:43:26.14 UTC,2016-04-11 14:54:10.736 UTC
2750,1669,2066,2.0,,2017-02-15 12:19:45.43 UTC
2751,1066,660,1.0,2016-01-21 10:17:58.648 UTC,2016-04-20 09:57:38.927 UTC
2752,1719,975,2.0,2016-06-01 11:46:23.151 UTC,2016-11-10 12:25:11.29 UTC
2753,1511,923,3.0,2016-05-11 16:15:42.951 UTC,2016-09-09 00:00:21.668 UTC
2754,1249,761,2.0,2016-03-03 15:33:49.85 UTC,2016-04-11 14:16:14.172 UTC
2755,1512,923,2.0,2016-05-11 16:15:44.831 UTC,2016-09-09 00:00:22.139 UTC
2756,1681,975,2.0,2016-06-01 11:20:18.14 UTC,2016-09-28 00:00:19.424 UTC
2757,1700,975,2.0,2016-06-01 13:27:06.368 UTC,2016-09-29 00:00:07.723 UTC
2758,1104,231,2.0,2016-01-29 18:22:54.251 UTC,2016-03-02 15:46:54.312 UTC
2759,1705,975,2.0,2016-06-01 13:21:01.712 UTC,2016-11-10 12:24:22.372 UTC
2760,288,164,,2015-02-16 18:00:01.82 UTC,2015-11-05 11:27:54.19 UTC
2761,1061,660,2.0,2016-01-21 10:23:21.531 UTC,2016-05-21 00:00:22.751 UTC
2762,1073,329,3.0,2016-01-25 16:16:57.591 UTC,2017-01-03 15:04:01.514 UTC
2763,1644,389,2.0,2016-05-25 07:47:05.83 UTC,2016-06-22 18:22:40.961 UTC
2764,1638,389,2.0,2016-05-25 07:57:48.88 UTC,2016-06-22 18:23:23.377 UTC
2765,447,8,2.0,2015-12-02 15:45:22.74 UTC,2015-12-29 22:55:46.348 UTC
2766,1463,8,1.0,2016-04-27 17:05:07.24 UTC,2016-11-21 17:06:05.584 UTC
2767,394,120,,2015-04-14 17:16:09.58 UTC,2015-11-05 11:27:51.903 UTC
2768,504,88,2.0,2015-06-18 11:49:54.2 UTC,2015-11-16 00:30:57.714 UTC
2769,1272,256,2.0,2016-03-17 11:59:45.962 UTC,2016-06-06 10:05:15.7 UTC
2770,1064,660,1.0,2016-01-21 10:16:44.612 UTC,2016-05-21 00:00:22.976 UTC
2771,1172,733,2.0,2016-02-16 14:34:21.11 UTC,2016-12-19 11:30:06.373 UTC
2772,423,25,,2015-07-21 14:31:35.81 UTC,2015-09-03 10:05:33.81 UTC
2773,433,120,,2015-05-12 09:45:03.553 UTC,2015-11-05 11:27:56.539 UTC
2774,1720,975,3.0,2016-06-01 12:43:32.592 UTC,2016-08-17 13:24:00.436 UTC
2775,889,246,2.0,2015-11-23 14:15:33.28 UTC,2016-06-14 18:13:15.196 UTC
2776,904,577,2.0,2015-11-28 18:12:36.83 UTC,2015-12-15 14:42:55.775 UTC
2777,1514,923,2.0,2016-05-11 16:15:47.21 UTC,2016-09-09 00:00:20.868 UTC
2778,1471,2066,2.0,,2017-02-15 12:19:58.957 UTC
2779,466,120,2.0,2015-07-01 13:53:54.647 UTC,2015-08-17 14:42:26.307 UTC
2780,1465,556,2.0,2016-04-27 17:39:33.172 UTC,2016-07-08 08:36:28.975 UTC
2781,999,1673,2.0,2015-12-22 19:22:53.994 UTC,2016-03-29 09:05:51.975 UTC
2782,1217,752,2.0,2016-02-25 17:24:08.2 UTC,2016-09-29 10:34:37.77 UTC
2783,884,25,2.0,2015-11-20 16:55:58.524 UTC,2016-08-01 17:51:35.95 UTC
2784,1482,870,4.0,2016-05-04 10:32:37.582 UTC,2016-06-30 11:34:58.427 UTC
2785,913,322,2.0,2015-12-14 14:06:03.9 UTC,2016-03-11 17:42:25.685 UTC
2786,866,531,2.0,2015-11-19 11:39:06.32 UTC,2016-07-28 15:41:50.51 UTC
2787,979,1,2.0,2015-12-17 22:25:17.192 UTC,2016-04-06 16:07:34.559 UTC
2788,1212,322,2.0,2016-04-26 11:21:48.609 UTC,2016-05-23 17:32:31.807 UTC
2789,955,366,3.0,2015-12-15 17:51:28.875 UTC,2016-04-14 00:00:07.445 UTC
2790,1442,566,3.0,2016-04-20 17:55:49.444 UTC,2016-06-01 09:10:46.276 UTC
2791,1020,322,3.0,2016-01-06 09:48:32.531 UTC,2016-05-06 00:00:27.926 UTC
2792,1167,481,3.0,2016-02-15 15:13:06.172 UTC,2016-09-28 16:01:38.249 UTC
2793,989,609,2.0,2015-12-18 14:31:24.7 UTC,2016-08-12 00:00:14.732 UTC
2794,910,322,2.0,2015-12-14 14:08:05.685 UTC,2017-12-07 02:22:59.513 UTC
2795,987,609,2.0,2015-12-18 13:05:00.512 UTC,2016-03-22 15:51:54.558 UTC
2796,1013,322,1.0,2015-12-29 15:30:56.422 UTC,2016-04-28 00:00:13.383 UTC
2797,1687,481,1.0,2016-05-30 18:06:08.382 UTC,2016-08-30 09:11:23.447 UTC
2798,1188,741,2.0,2016-02-18 15:17:08.473 UTC,2016-03-07 16:08:12.825 UTC
2799,1414,329,2.0,2016-04-18 09:46:10.472 UTC,2016-11-14 13:45:04.864 UTC
2800,1056,404,2.0,2016-01-20 14:42:02.356 UTC,2016-05-02 10:16:29.611 UTC
2801,1440,566,2.0,2016-04-20 16:32:53.203 UTC,2016-06-01 09:10:00.816 UTC
2802,903,353,2.0,2015-11-27 16:48:19.758 UTC,2016-02-04 13:13:19.515 UTC
2803,990,609,2.0,2015-12-18 15:08:33.299 UTC,2016-08-12 00:00:14.529 UTC
2804,1475,1746,3.0,2016-05-05 16:31:46.74 UTC,2016-08-03 09:52:12.736 UTC
2805,1360,481,2.0,2016-04-05 15:33:00.17 UTC,2016-08-30 09:12:08.966 UTC
2806,1008,590,2.0,2015-12-28 11:28:17.104 UTC,2016-03-11 10:51:36.195 UTC
2807,1257,450,2.0,2016-03-07 18:40:06.963 UTC,2016-04-19 10:05:08.535 UTC
2808,1021,322,3.0,2016-01-06 09:47:57.63 UTC,2016-03-11 17:42:56.633 UTC
2809,1637,322,2.0,2016-07-18 10:22:12.878 UTC,2016-12-21 00:00:16.709 UTC
2810,1654,1806,1.0,,2017-02-15 12:19:06.13 UTC
2811,1001,613,1.0,2015-12-28 11:38:10.77 UTC,2016-03-01 16:01:51.448 UTC
2812,1000,613,2.0,2015-12-28 13:09:54.839 UTC,2016-02-12 11:44:42.3 UTC
2813,1491,481,2.0,2016-05-05 15:53:18.339 UTC,2016-08-30 09:12:28.376 UTC
2814,1158,607,2.0,2016-02-11 15:37:32.612 UTC,2016-06-11 00:00:37.381 UTC
2815,1229,115,2.0,2016-02-26 11:44:28.212 UTC,2016-10-12 18:20:47.71 UTC
2816,914,322,2.0,2015-12-14 11:21:43.259 UTC,2015-12-14 11:22:30.821 UTC
2817,1445,566,3.0,2016-04-21 10:16:09.258 UTC,2016-06-01 10:49:20.544 UTC
2818,950,322,2.0,2015-12-14 14:07:25.647 UTC,2017-01-12 12:08:05.232 UTC
2819,920,432,3.0,2015-12-01 19:03:38.275 UTC,2016-01-12 10:43:12.722 UTC
2820,954,366,3.0,2015-12-15 17:51:30.424 UTC,2016-01-12 16:48:59.722 UTC
2821,653,1,3.0,,2015-10-28 01:13:55.349 UTC
2822,1186,741,2.0,2016-02-18 14:49:05.396 UTC,2016-06-28 10:14:33.824 UTC
2823,911,92,2.0,2016-06-22 11:04:05.86 UTC,2016-11-23 00:00:10.197 UTC
2824,995,322,3.0,2015-12-21 18:22:50.408 UTC,2016-04-20 00:00:08.349 UTC
2825,924,2167,2.0,2015-12-02 18:47:02.447 UTC,2016-03-02 18:51:29.94 UTC
2826,882,1460,2.0,2015-11-20 00:18:24.811 UTC,2016-03-20 00:00:12.743 UTC
2827,988,609,2.0,2016-03-17 10:17:15.776 UTC,2016-08-12 00:00:13.291 UTC
2828,912,322,2.0,2015-12-14 14:08:02.485 UTC,2016-01-06 09:51:37 UTC
2829,1267,322,1.0,2016-03-11 18:10:42.263 UTC,2016-06-15 10:50:26.626 UTC
2830,1152,1656,2.0,2016-02-11 17:54:49.545 UTC,2016-08-03 10:00:34.784 UTC
2831,1488,481,3.0,2016-05-05 11:52:54.966 UTC,2016-09-03 00:00:11.69 UTC
2832,1103,272,1.0,2016-01-29 17:01:53.169 UTC,2016-06-01 08:32:05.41 UTC
2833,978,1,4.0,2015-12-17 23:23:56.697 UTC,2016-03-18 00:00:27.336 UTC
2834,1415,329,2.0,2016-04-18 10:00:18.92 UTC,2016-11-14 13:13:30.321 UTC
2835,1187,741,2.0,2016-02-18 14:59:01.813 UTC,2016-05-23 14:08:05.363 UTC
2836,917,92,2.0,2015-12-01 10:21:32.669 UTC,2016-01-12 12:32:42.898 UTC
2837,1269,322,2.0,2016-04-26 11:20:59.949 UTC,2017-01-11 12:35:34.754 UTC
2838,544,340,4.0,2015-07-10 11:14:30.238 UTC,2015-12-08 00:31:30.252 UTC
2839,1833,1006,2.0,,2016-10-13 14:16:59.81 UTC
2840,1888,99,2.0,2016-07-04 11:20:26.61 UTC,2016-09-26 17:09:23.228 UTC
2841,1849,1040,2.0,,2016-11-16 16:18:03.139 UTC
2842,1847,1040,2.0,,2016-11-16 16:18:20.857 UTC
2843,1906,8,1.0,2016-07-11 17:56:39.567 UTC,2016-09-19 10:32:20.172 UTC
2844,1908,760,1.0,2016-07-12 16:09:13.582 UTC,2016-09-15 19:21:49.69 UTC
2845,1835,8,2.0,2016-06-19 15:29:40.3 UTC,2016-12-18 00:00:09.38 UTC
2846,1832,1006,1.0,,2016-11-16 13:11:22.881 UTC
2847,1831,1006,2.0,,2016-10-13 14:17:17.622 UTC
2848,1852,945,1.0,2016-06-22 13:53:06.21 UTC,2016-07-04 15:22:36.26 UTC
2849,1697,531,3.0,2016-05-31 17:38:46.031 UTC,2016-10-14 11:47:11.744 UTC
2850,1894,1065,3.0,2016-07-07 10:36:16.134 UTC,2016-11-05 00:00:14.463 UTC
2851,899,556,2.0,2015-11-27 15:31:55.814 UTC,2016-03-27 00:00:04.872 UTC
2852,1342,824,1.0,2016-03-30 14:55:35.062 UTC,2016-04-07 09:30:24.652 UTC
2853,1143,599,3.0,2016-02-08 16:30:38.277 UTC,2016-05-20 10:43:15.946 UTC
2854,1131,601,1.0,2016-02-05 17:50:36.669 UTC,2016-02-23 10:37:18.765 UTC
2855,1124,601,2.0,2016-02-05 18:03:56.443 UTC,2016-02-23 17:14:03.363 UTC
2856,1889,608,4.0,2016-07-05 13:18:47.903 UTC,2016-12-03 00:00:05.216 UTC
2857,1477,608,4.0,2016-05-09 14:02:16.049 UTC,2016-08-12 11:28:20.979 UTC
2858,1283,363,2.0,2016-03-16 14:33:50.956 UTC,2017-02-17 00:00:15.625 UTC
2859,2543,1389,2.0,2016-11-24 12:00:18.179 UTC,2017-04-06 16:14:07.007 UTC
2860,1161,434,2.0,2016-02-13 13:22:12.495 UTC,2016-02-29 12:10:32.031 UTC
2861,1125,456,1.0,2016-02-05 17:58:22.725 UTC,2016-09-25 00:00:16.521 UTC
2862,3665,1738,2.0,2017-05-25 09:28:13.36 UTC,2018-04-09 14:33:22.766 UTC
2863,2424,471,2.0,2016-10-21 11:59:26.78 UTC,2017-06-22 09:44:13.572 UTC
2864,1196,743,2.0,2016-02-19 15:07:09.151 UTC,2016-07-19 00:00:06.848 UTC
2865,3146,238,2.0,2017-07-21 09:10:35.841 UTC,2017-08-23 15:23:01.16 UTC
2866,6245,2735,2.0,,
2867,2897,1557,2.0,,
2868,3598,1783,3.0,,
2869,3598,1783,3.0,,
2870,2490,542,1.0,,
2871,2490,542,1.0,,
2872,1481,570,1.0,2015-11-24 19:06:18.861554 UTC,
2873,1394,861,1.0,,
2874,1394,861,1.0,,
2875,1394,861,1.0,,
2876,1394,861,1.0,,
2877,1394,861,1.0,,
2878,1394,861,1.0,,
2879,1394,861,1.0,,
2880,1394,861,1.0,,
2881,3668,1818,1.0,,
2882,3668,1818,1.0,,
2883,3668,1818,1.0,,
2884,2440,1329,1.0,,
2885,2440,1329,1.0,,
2886,2440,1329,1.0,,
2887,2440,1329,1.0,,
2888,3831,1889,1.0,,
2889,3831,1889,1.0,,
2890,3564,1767,3.0,,
2891,1480,570,1.0,2015-11-24 19:06:18.861554 UTC,
2892,3309,1682,2.0,,
2893,3846,1897,2.0,,
2894,1147,707,,,
2895,1147,707,,,
2896,1147,707,,,
2897,1147,707,,,
2898,1147,707,,,
2899,1147,707,,,
2900,1147,707,,,
2901,1147,707,,,
2902,1147,707,,,
2903,1147,707,,,
2904,2796,1495,4.0,,
2905,2796,1495,4.0,,
2906,2796,1495,4.0,,
2907,1195,570,1.0,2015-11-24 19:27:32.189018 UTC,
2908,1195,570,1.0,2015-11-24 19:27:32.189018 UTC,
2909,1195,570,1.0,2015-11-24 19:27:32.189018 UTC,
2910,1195,570,1.0,2015-11-24 19:27:32.189018 UTC,
2911,2594,1406,3.0,,
2912,1464,556,1.0,2015-11-27 15:31:55.81418 UTC,
2913,2843,1519,2.0,,
2914,2171,1189,1.0,,
2915,3363,1706,3.0,,
2916,3363,1706,3.0,,
2917,3363,1706,3.0,,
2918,3363,1706,3.0,,
2919,2523,744,1.0,,
2920,2523,744,1.0,,
2921,2523,744,1.0,,
2922,1948,1083,2.0,,
2923,1948,1083,2.0,,
2924,1948,1083,2.0,,
2925,1948,1083,2.0,,
2926,1948,1083,2.0,,
2927,1974,1099,2.0,,
2928,1974,1099,2.0,,
2929,1974,1099,2.0,,
2930,1974,1099,2.0,,
2931,1974,1099,2.0,,
2932,2896,1557,2.0,,2017-01-26 10:46:03.21467 UTC
2933,2178,1194,1.0,,
2934,2341,1275,1.0,,
2935,3162,1657,2.0,,
2936,2208,1212,3.0,,
2937,2208,1212,3.0,,
2938,2208,1212,3.0,,
2939,3651,1814,1.0,,
2940,3651,1814,1.0,,
2941,3651,1814,1.0,,
2942,3903,1905,2.0,,
2943,3903,1905,2.0,,
2944,2333,798,2.0,,
2945,2035,1127,1.0,,
2946,3436,671,4.0,,
2947,3436,671,4.0,,
2948,3436,671,4.0,,
2949,4164,2016,3.0,,
2950,2174,570,1.0,,
2951,2656,712,3.0,2016-12-13 14:29:16.579 UTC,2017-05-08 09:18:19.408 UTC
2952,1979,2099,1.0,2016-07-27 12:00:56.95 UTC,2016-12-01 00:00:05.332 UTC
2953,2170,238,3.0,2016-09-01 12:07:33.93 UTC,2016-11-30 10:39:41.576 UTC
2954,2563,542,2.0,2016-11-25 16:49:36.321 UTC,2017-01-06 15:40:14.899 UTC
2955,2596,608,2.0,2016-11-30 11:46:59.96 UTC,2017-03-28 09:34:00.36 UTC
2956,2617,238,3.0,2016-12-06 10:56:57.71 UTC,2017-01-09 10:09:28.553 UTC
2957,2739,570,2.0,2017-01-03 11:16:15.809 UTC,2017-01-31 18:12:22.354 UTC
2958,2910,238,2.0,2017-01-26 13:22:38.296 UTC,2017-05-18 09:47:39.72 UTC
2959,2240,608,4.0,2016-09-19 13:34:27.186 UTC,2016-11-30 13:09:40.135 UTC
2960,1938,608,3.0,2016-07-18 15:13:22.927 UTC,2016-12-03 00:00:05.723 UTC
2961,2532,1249,2.0,2016-11-22 11:39:25.847 UTC,2016-12-14 12:23:49.35 UTC
2962,2547,1389,3.0,2016-11-24 12:00:05.784 UTC,2017-04-06 16:15:19.235 UTC
2963,2740,570,4.0,2017-01-03 11:16:04.26 UTC,2017-03-14 17:30:26.68 UTC
2964,2542,1389,3.0,2016-11-24 12:00:23.722 UTC,2017-07-27 00:00:06.355 UTC
2965,2164,531,2.0,2016-08-31 10:50:00.165 UTC,2016-11-28 16:17:21.5 UTC
2966,2322,1247,2.0,2016-09-30 18:37:05.908 UTC,2017-01-29 00:00:10.448 UTC
2967,2210,471,2.0,2016-09-12 15:09:48.46 UTC,2016-11-25 17:16:55.418 UTC
2968,2273,659,4.0,2016-09-22 08:23:58.354 UTC,2017-01-21 00:00:11.49 UTC
2969,3062,1625,4.0,2017-02-23 18:09:53.233 UTC,2017-05-02 14:06:56.14 UTC
2970,1895,1065,2.0,2016-07-07 10:36:08.355 UTC,2016-11-05 00:00:11.684 UTC
2971,2595,608,3.0,2016-11-30 11:34:32.611 UTC,2017-03-28 09:34:38.411 UTC
2972,2436,1329,2.0,2016-10-25 15:21:46.636 UTC,2017-01-19 15:55:47.942 UTC
2973,2544,1389,3.0,2016-11-24 12:00:12.103 UTC,2017-04-06 16:15:05.132 UTC
2974,2071,422,2.0,2016-08-16 11:34:13.218 UTC,2017-04-19 15:47:38.107 UTC
2975,2392,531,2.0,2016-10-14 14:33:13.421 UTC,2016-11-02 15:36:47.743 UTC
2976,2211,570,2.0,2016-09-12 17:54:14.473 UTC,2017-03-15 11:25:06.846 UTC
2977,2540,767,3.0,2016-11-22 22:09:22.21 UTC,2016-12-12 15:39:34.167 UTC
2978,940,599,2.0,2015-12-10 18:08:29.528 UTC,2016-04-04 11:23:45.832 UTC
2979,864,474,2.0,2015-11-18 18:09:55.761 UTC,2016-01-14 11:43:40.455 UTC
2980,1306,685,2.0,2016-03-21 11:59:20.623 UTC,2016-04-25 20:31:23.854 UTC
2981,1112,542,2.0,2016-02-02 16:35:48.172 UTC,2016-06-02 00:00:22.986 UTC
2982,947,601,2.0,2015-12-11 17:40:28.135 UTC,2016-01-28 15:26:14.812 UTC
2983,1251,767,2.0,2016-05-04 14:24:52.84 UTC,2016-06-22 19:11:59.255 UTC
2984,942,599,2.0,2015-12-10 18:09:05.961 UTC,2016-02-08 12:33:27.768 UTC
2985,420,249,,2015-04-30 17:46:11.732 UTC,2015-11-05 11:27:49.77 UTC
2986,1085,684,3.0,2016-01-28 11:16:04.217 UTC,2016-05-30 18:17:56.704 UTC
2987,1307,685,2.0,2016-03-21 11:57:32.203 UTC,2016-04-25 20:31:32.41 UTC
2988,562,252,2.0,2015-07-16 09:57:02.757 UTC,2015-08-23 18:28:28.722 UTC
2989,994,486,2.0,2015-12-21 16:49:46.431 UTC,2016-04-04 16:38:26.159 UTC
2990,1023,630,1.0,2016-01-06 15:57:14.169 UTC,2016-01-11 09:39:03.157 UTC
2991,1068,669,2.0,2016-01-21 16:53:40.467 UTC,2016-05-21 00:00:21.309 UTC
2992,1219,317,2.0,2016-02-25 14:42:42.9 UTC,2016-06-28 00:00:34.627 UTC
2993,1139,599,1.0,2016-02-08 16:31:23.833 UTC,2016-04-13 09:51:10.259 UTC
2994,1344,824,2.0,2016-03-30 14:55:29.818 UTC,2016-08-28 00:00:05.163 UTC
2995,1343,824,1.0,2016-03-30 14:55:32.125 UTC,2016-05-03 16:01:34.318 UTC
2996,1126,601,2.0,2016-02-05 17:55:26.2 UTC,2016-06-23 12:53:13.831 UTC
2997,1129,456,2.0,2016-02-05 17:54:04.662 UTC,2016-02-24 10:21:24.78 UTC
2998,1111,542,2.0,2016-02-02 16:35:44.324 UTC,2016-06-02 00:00:23.168 UTC
2999,426,252,2.0,2015-07-15 09:22:28.765 UTC,2015-08-23 18:28:28.722 UTC
3000,440,250,,2015-05-21 09:27:36.556 UTC,
3001,419,248,,2015-04-30 17:28:13.6 UTC,2015-11-05 11:27:57.297 UTC
3002,1120,349,2.0,2016-02-05 10:16:05.683 UTC,2016-04-25 10:04:08.42 UTC
3003,993,486,2.0,2015-12-21 16:49:06.783 UTC,2016-02-19 12:45:18.187 UTC
3004,1148,716,2.0,2016-02-10 15:50:31.356 UTC,2016-04-08 14:10:37.329 UTC
3005,1197,743,4.0,2016-02-19 14:52:44.429 UTC,2016-07-19 00:00:06.243 UTC
3006,1084,684,2.0,2016-01-28 11:09:00.767 UTC,2016-03-04 13:06:52.691 UTC
3007,421,238,,2015-07-06 15:51:38.945 UTC,2015-11-19 19:31:26.849 UTC
3008,974,238,3.0,2015-12-17 12:50:23.703 UTC,2016-01-14 18:24:43.518 UTC
3009,941,599,2.0,2015-12-10 18:08:09.622 UTC,2016-05-20 10:43:28.36 UTC
3010,865,474,2.0,2015-11-18 18:09:09.876 UTC,2016-01-07 14:25:45.272 UTC
3011,1252,767,2.0,2016-03-04 11:35:50.726 UTC,2016-05-03 09:57:03.254 UTC
3012,1041,474,2.0,2016-01-15 15:40:29.707 UTC,2016-05-02 14:57:35.681 UTC
3013,442,271,2.0,2015-10-30 11:05:56.718 UTC,2016-01-22 13:19:51.98 UTC
3014,1218,317,2.0,,
3015,1220,317,2.0,2016-02-25 14:35:12.699 UTC,2016-04-14 13:39:41.632 UTC
3016,713,252,2.0,2015-12-31 12:03:00.9 UTC,2016-04-30 00:00:19.635 UTC
3017,429,252,,2015-07-15 09:22:18.508 UTC,2015-08-23 18:28:28.722 UTC
3018,1183,517,3.0,2016-02-18 12:36:23.578 UTC,2016-06-18 00:00:09.714 UTC
3019,418,248,,2015-04-30 17:20:03.2 UTC,2015-11-05 11:27:57.318 UTC
3020,1341,824,1.0,2016-03-30 14:55:39.8 UTC,2016-08-28 00:00:05.53 UTC
3021,1695,531,2.0,2016-05-31 17:38:41.155 UTC,2016-07-12 16:00:47.349 UTC
3022,895,570,2.0,2015-11-24 19:06:18.861 UTC,2016-04-23 00:00:31.518 UTC
3023,1035,2084,3.0,2016-01-13 12:37:08.349 UTC,2016-02-12 15:16:47.245 UTC
3024,1698,531,2.0,2016-05-31 17:38:47.167 UTC,2016-07-28 15:36:12.997 UTC
3025,875,557,4.0,2015-11-19 16:13:50.33 UTC,2016-02-29 12:10:27.494 UTC
3026,1132,601,2.0,2016-02-05 17:47:17.762 UTC,2016-02-23 13:14:21.692 UTC
3027,1384,570,2.0,2016-04-08 12:48:00.869 UTC,2016-07-27 11:38:45.47 UTC
3028,1036,2084,4.0,2016-01-13 13:02:11.455 UTC,2016-05-02 13:00:50.156 UTC
3029,1421,716,2.0,2016-04-19 13:27:19.808 UTC,2016-07-28 13:33:15.615 UTC
3030,945,1523,1.0,2015-12-11 11:02:45.674 UTC,2016-01-22 11:26:35.608 UTC
3031,1713,531,2.0,2016-05-31 17:38:50.799 UTC,2016-08-24 14:55:46.903 UTC
3032,946,1523,3.0,2015-12-11 11:05:17.49 UTC,2016-04-09 12:07:30.7 UTC
3033,894,570,2.0,2015-11-24 18:50:15.198 UTC,2016-03-24 00:00:18.148 UTC
3034,1479,570,2.0,2016-05-04 14:49:28.7 UTC,2016-09-02 09:57:46.454 UTC
3035,874,557,2.0,2015-11-19 16:14:06.557 UTC,2016-02-29 12:10:45.754 UTC
3036,1694,531,2.0,2016-05-31 17:38:53.166 UTC,2016-11-11 12:15:21.941 UTC
3037,977,531,2.0,2015-12-17 17:04:51.457 UTC,2016-04-04 11:25:42.974 UTC
3038,1168,570,2.0,2016-02-15 18:12:02.688 UTC,2017-04-06 16:10:29.963 UTC
3039,896,570,2.0,2015-11-24 19:11:54.252 UTC,2016-02-10 22:12:09.891 UTC
3040,1420,716,2.0,2016-04-19 11:57:32.122 UTC,2016-05-30 20:57:44.73 UTC
3041,1423,716,2.0,2016-04-19 13:43:30.899 UTC,2016-07-28 13:30:31.359 UTC
3042,1717,531,2.0,2016-05-31 17:38:48.295 UTC,2016-11-17 12:12:15.707 UTC
3043,986,552,3.0,2015-12-18 12:34:04.351 UTC,2016-04-08 12:56:35.677 UTC
3044,985,552,1.0,2015-12-18 12:28:47.85 UTC,2016-02-02 09:56:15.96 UTC
3045,958,608,1.0,2015-12-16 10:57:40.699 UTC,2016-07-21 15:20:29.536 UTC
3046,1696,531,2.0,2016-05-31 17:38:44.341 UTC,2016-08-29 09:01:51.995 UTC
3047,1419,716,2.0,2016-04-19 11:37:57.768 UTC,2016-07-28 13:33:30.679 UTC
3048,561,252,2.0,2015-07-16 09:56:33.92 UTC,2015-08-23 18:28:28.722 UTC
3049,1346,767,2.0,2016-03-30 16:50:52.846 UTC,2016-05-03 09:57:42.572 UTC
3050,1716,531,4.0,2016-05-31 17:38:49.601 UTC,2016-07-28 15:35:32.848 UTC
3051,1361,486,2.0,2016-04-06 09:22:40.426 UTC,2016-07-28 15:33:42.108 UTC
3052,984,552,1.0,2015-12-18 12:21:45.196 UTC,2016-02-02 09:56:00.431 UTC
3053,1422,716,2.0,2016-04-19 13:35:13.306 UTC,2016-07-28 13:32:21.432 UTC
3054,1711,531,2.0,2016-05-31 17:38:51.948 UTC,2016-11-02 15:36:27.73 UTC
3055,1266,716,2.0,,2016-04-08 14:10:13.59 UTC
3056,897,570,2.0,2015-11-24 19:27:32.189 UTC,2016-02-19 12:07:05.128 UTC
3057,1133,601,3.0,2016-02-05 17:49:24.763 UTC,2016-02-23 13:14:42.587 UTC
3058,1821,1029,2.0,,2016-07-28 15:39:57.2 UTC
3059,2832,1509,3.0,2017-01-12 18:26:29.036 UTC,2018-04-13 09:07:51.219 UTC
3060,2665,234,2.0,2016-12-19 14:56:01.166 UTC,2017-04-18 10:01:36.839 UTC
3061,2820,1507,1.0,,
3062,3135,1642,2.0,2017-03-09 11:11:45.412 UTC,2018-02-21 18:42:51.871 UTC
3063,3021,1465,4.0,2017-02-16 11:09:03.221 UTC,2018-04-10 02:00:23.633 UTC
3064,3015,1465,2.0,2017-03-21 16:09:04.218 UTC,2018-09-10 08:25:15.223 UTC
3065,2865,449,3.0,,
3066,2865,449,3.0,,
3067,2865,449,3.0,,
3068,3051,1465,1.0,,
3069,3051,1465,1.0,,
3070,2393,1304,3.0,,
3071,3302,1465,1.0,,
3072,3302,1465,1.0,,
3073,3008,1465,1.0,,
3074,2511,1375,1.0,,
3075,3022,1465,2.0,2017-03-14 16:03:15.297 UTC,2017-04-28 14:25:00.331 UTC
3076,2549,1375,2.0,2016-11-23 17:28:48.401 UTC,2016-12-22 08:40:34.954 UTC
3077,2550,1375,2.0,2016-11-23 17:33:30.944 UTC,2016-12-22 08:40:21.557 UTC
3078,2551,1375,2.0,2016-11-24 10:19:43.415 UTC,2016-12-22 08:40:01.771 UTC
3079,2120,955,2.0,2016-08-24 16:45:49.208 UTC,2016-11-11 11:09:37.397 UTC
3080,1729,955,2.0,2016-08-24 16:23:31.384 UTC,2016-11-11 11:09:11.642 UTC
3081,1733,955,2.0,2016-06-01 14:19:42.272 UTC,2016-09-08 08:50:10.623 UTC
3082,1728,955,1.0,2016-06-01 11:56:47.898 UTC,2016-08-24 16:36:22.298 UTC
3083,1731,955,2.0,2016-08-24 16:12:23.732 UTC,2016-11-11 11:09:25.171 UTC
3084,1732,955,2.0,2016-08-24 16:33:58.335 UTC,2016-11-11 11:09:52.185 UTC
3085,1730,955,2.0,2016-08-24 16:30:48.498 UTC,2016-11-11 11:08:59.429 UTC
3086,2717,1465,2.0,2016-12-28 11:00:26.575 UTC,2018-01-13 02:00:34.775 UTC
3087,3568,1054,2.0,2017-05-08 15:25:06.517 UTC,2018-05-04 15:58:44.722 UTC
3088,3570,1054,2.0,2017-05-08 15:25:00.048 UTC,2018-05-16 16:00:16.171 UTC
3089,3569,1054,2.0,2017-05-08 15:24:53.765 UTC,2018-05-04 15:55:32.41 UTC
3090,3921,757,1.0,,
3091,3929,1452,1.0,,
3092,3769,1465,1.0,,
3093,3769,1465,1.0,,
3094,2722,1465,2.0,2017-07-12 14:52:03.147 UTC,2017-11-17 15:24:57.65 UTC
